"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
1225798					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1228034					CONF							0	0	0	0	false		0	0												0	0	0	0														Rolling fund from bank llc									
1293078					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1356768	1186		454	80	CONF				3630			0	0	0	0	false	230	0	0	47	590	99	1620		214	339	382	852	270	698	0	0	0	0		0									Software Depreciation and Maintenance expenses					.							
1369870					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1386251	3356				CONF	4282						0	0	0	0	false		0	0					2881		21873			6382		0	0	0	0		0				5075		Treasury Management Income															
1387203					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1387605					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1391778					CONF	38009			266068	86478		0	0	0	0	false		0	0							39957					0	0	0	0								Debt cancellation premiums			Service fees	Merchant Royalty Expense											
1394621					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1394676	2436242	0	0	0	CONF	0	1980203	0	2280628	6301040	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	9368237	0	0	0	0	0	0	0	0					0	0	0		Credit card fees		Service Fees to Affiliates	Card Member Rewards & Benefits											
1396764					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1397471					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1402384					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1404481					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1404883					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1412712					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1414819	0	0	0	0	CONF	1622	0	0	460	0	0	0	0	0	0	false	0	0	0	0	0	0	0	560	0	0	560	374	0	0	0	0	0	0					928	0	0	Foreign Exchange			Information Technolog												
1416279					CONF							10000	-88	0	0	false		105	0												0	0	0	0		0												Capital Infusion from parent company to meet new liquidity requirements	Opening balance sheet adjustments				External audit adjustment to Q4 2021				
1418255					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1429028					CONF							3000	0	0	0	false		0	0												0	0	0	0														Capital Contribution									
1435092					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1436071	219	0	39	58	CONF	0	0	0	434	625	0	0	0	0	0	false	79	0	0	24	45	45	161	485	177	1394	297	113	617	482	0	0	0	0					101	29	97				internet banking / billpay	IT outsourcing											
1436204	1483	0	0	0	CONF	0	0	0	946	0	0	0	0	0	0	false	0	0	0	0	711	0	0	2476	0	1573	0	818	0	0	0	0	0	0					0	0	0				Info Tech												
1440117					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1443266	0	0	0	0	CONF	0	0	0	15000	30000	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Legal Entity Shared Services-Expense	Commission Expense				Write-off of PCI Loans	Other adjustments						
1444021	0	0	0	0	CONF	0	0	0	221260	0	0	-200000	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Transfer pricing expense			Reduction in permanent capital				The headcount reported is the FTEs paid directly from BTC. There is additional indirect headcount that supports BTC that is incurred by BTC through transfer pricing expense as well as BTC headcount that supports BTC affiliates that is charged to affiliates and recovered via transfer pricing revenue. BTC's allowance for credit losses on other financial assets measured at amortized cost relates to the provision for losses on accounts receivable. The adoption of ASU 2016-13 did not have an impact on BTC's financial statements.					
1445943	371	0	190	79	CONF	83	0	0	0	400	111	0	0	0	0	false	214	0	0	71	45	84	315	2193	390	2482	51	4	807	1748	0	0	0	0					0	41	252	MANUAL SERVICE FEE				FRANCHISE TAX	FED RESERV CORR SERVICE CHARGE										
1447639					CONF							495	1360	0	0	false		0	0												0	0	0	0				0										Contribution of Capital for ESOP paid by Holding Company	Contribution of capital from issuance of Holding Company stock by Directors								
1456501	0	0	0	0	CONF	482000	144000	83000	145000	109000	85000	0	0	-6000	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	AFFILIATE FEES	NET CHANGE IN THE FAIR VALUE OF FINANCIAL INSTRUMENTS ACCOUNTED FOR UNDER A FAIR VALUE OPTION	FEES and COMMISSIONS	MANAGEMENT CHARGE	STAMP TAXES	MSSB DEPOSIT ACCOUNT FEE			FOREIGN CURRENCY TRANSLATION ADJUSTMENTS							
1458608	1570				CONF	862						0	0	0	0	false		0	0					4883		2756			1744		0	0	0	0					1410			Realized Gain on Investment			Louisiana Shares Tax												
1459717	0	0	0	0	CONF	380	283	0	872	0	0	0	0	0	0	false	0	0	0	0	0	0	0	1515	0	2322	0	0	924	0	0	0	0	0					0	0	0	BOOKKEEPING AND TAX PREP SERVICE FEES	DISCOUNT RECEIVED ON ILLINOIS & FED'L TAX CREDITS		LOAN PROCESSING AND LOAN RELATED EXPENSES												
1459735					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1459799					CONF							5000	0	0	0	false		0	0												0	0	0	0														HoCo added capital injection									
1462986					CONF							0	0	-12	0	false		0	0												0	0	0	0																ACL on off-balance sheet credit exposures							
1469677					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1470150	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0					0	0	0																
1474309					CONF							184	0	0	0	false		0	0												0	0	0	0														recapitalization of bank from parent company									
1478231					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1479470					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1481745					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1481754					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1492817					CONF							0	0	0	0	false		0	0					133		162					0	0	0	0																							
1493319					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1494482					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1494914	202	0	0	0	CONF	368	586	0	859	2820	0	0	0	0	0	false	0	0	0	0	0	0	0	401	0	0	686	0	0	0	0	0	0	0				0	0	0	0	Outgoing Wire	Letter of Credit		Networking and Maintenance	Professional Service											
1629903					CONF	1189	143		4735	-880		0	0	0	0	false		0	0					3087							0	0	0	0								Security Issue Referral Fees	Revenue Sharing		Intercompany Management Fees	Pension-Non Service Costs											
1718188					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1718469	2		180	24	CONF	-26	66	12318	507	369		0	0	0	0	false	3	0	0					520	9		70	133		551	0	0	0	0								Mkt Value Adj - Equity Investments	Dividend Income	Net Gain(Loss) on derivative instruments held for purposes other than trading	Outside services	G&A Exp Reimb	Rep & Warrant Loan Losses										
1820979	0	0	67	0	CONF	0	0	0	521	77	93	0	0	0	0	false	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0					0	0	70				Other Professional	Telephone, charity and Operating	Travel and Entertainment										
1836701					CONF							5000	0	0	0	false		0	0												0	0	0	0														Holding company injected capital into bank									
1842065	12397				CONF	-12454	13567	23191	9478	-36861	2892	0	0	0	0	false		0	0					17138		3712					0	0	0	0								Derivative Income	Unused Commitment Fees	Syndication Fees	Outsourced Servicing Costs	Net  Expense Recoveries from Affiliates	Provision for Unfunded Commitments						ASC Topic 842 Leases adopted				
1852569					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1863097					CONF				648			14000	0	0	0	false		0	0		118			310		265				248	0	0	0	0											Software Depreciation and Service Contracts			Capital contribution from holding company of subordinated debt									
1864197	0	0	0	0	CONF	0	0	0	466	0	0	0	0	0	0	false	0	0	0	0	370	0	0	1157	0	862	0	0	376	0	0	0	0	0					0	0	0				Software License Maintenance Fees												
1867983	0	0	0	0	CONF	-971	6988	0	896	854	0	0	0	0	0	false	0	0	0	0	0	0	0	1497	0	844	0	0	0	0	0	0	0	0					0	0	0	IRLC's Income FNMA	FNMA TBA Residual Hedge		Publications, Subsciptions, Licenses	Internet Banking Fees											
1872941					CONF							10000	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION									
1872996					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1879016					CONF							1500	0	0	0	false		0	0												0	0	0	0														Capital Injection									
1883321	42		70	34	CONF				533	1899	783	25000	0	0	0	false	49	0	0					3913	121		33	3638		56	0	0	0	0		0			4021						Misc Exp-Bank Credits & Fees	National Service Fee Allocation from HC	Regulatory Fees	Capital Contribution from HC									
1885932	0	0	0	0	CONF	2139	0	0	5764	1633	0	0	0	0	0	false	0	0	0	0	0	0	0	1783	0	0	0	0	0	0	0	0	0	0					0	0	0	Income on Non Performing Loans			Repossession and Collection Expenses	Loan Origination Costs											
1890525					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1892154					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1893049	0	0	0	0	CONF	0	0	0	60000	0	0	195000	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Back office operations			Capital infusion from holding company									
1914421					CONF	129	500		137			0	0	0	0	false		0	0					420		561		221		155	0	0	0	0								Other Income	Discount Accretion - Loan Sales		Mortgage Dept Expenses	Other Loan Expenses											
1917301	3074				CONF	946	1516	4204				8000	0	5	-39	true		0	0					4513				1872			0	0	0	0		0						Loan Committment Fees	Affiliate Pay by phone processing fee	Operating & Capital Lease Income				Capital Infusion from the Parent Holding Company		Foreign Translation Adjustment on ALLL-CYE Provisions	Foreign Translation Adjustment on ALLL-PYE	Other Non-Interest Income 1.k Fees from Covered Call Options $748					
1918344	0	0	0	642	CONF	2253	615	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	793	0	0	528	0	0	0	0	0	0	0					0	0	0	International Fee Income	Unused Line Fees														
1929247					CONF	19527	4854	3773	15614			0	0	0	0	false		0	0		11107			33904							0	0	0	0		13758						Debit Card Income	Management Fees Earned	Credit Card Sales	Merger Expense												
1940747					CONF							0	0	0	0	false		0	0												0	0	0	0																							
1945247					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2002222					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2006024					CONF							0	0	0	0	false		0	0												0	0	0	0														Parent holding company capital contribution to the Bank									
2007991					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2009605	850	0	133	33	CONF	118	89	0	1363	220	135	0	0	0	0	false	77	0	0	0	0	37	21	0	176	838	36	297	478	253	0	0	0	0					0	0	67	MISCELLANEOUS	RENT		MISCELLANEOUS	PROMOTIONS	TRAVEL										
2010722					CONF							0	0	0	0	false		0	0												0	0	0	0				-1																			
2037185					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2044811					CONF	728	2113	641	1857			4000	0	0	0	false		0	0					1582							0	0	0	0		0						Loan Committment Fees	Operating & Capital Lease Income	Fees from Covered Call Options	Loan Expenses			Capital Infusion from the Parent Holding Company									
2044820					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2051127					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2059990					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2068107					CONF							0	0	0	0	false		0	0												0	0	0	0				1																			
2078290					CONF	2890	1944		7933			0	0	0	0	false		0	0		3809			9573		5455		5898			0	0	0	0		0						Merchant Card Services	Credit Card Fees		Software Depreciation, Support and Maintenance Expenses												
2107181					CONF							0	0	0	0	false		0	0												0	0	0	0														CAPITAL CONTRIBUTIONS									
2107341					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2119773					CONF	3444	1121	641	2876			6000	0	0	0	true		0	0					3204							0	0	0	0		0						Administrative Service Revenue	Operating & Capital Lease Income	Fees from Covered Call Options	Loan Expenses			Capital Infusion from the Parent Holding Company				RCM.8.b. bankdarien.com, bankoakbrook.com, bankoakpark.com  RCM.8c. Proviso Community Bank, Suburban Bank & Trust, Countryside Bank, Burbank Community Bank, Darien Community Bank, Oak Brook Bank & Trust, Oak Park Bank Other Non-Interest Income 1.j. Fees from Covered Call Options $748					
2121196	0	0	0	0	CONF	0	0	0	779921	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	186512	0	0	0	0	0	0	0	0					0	0	0				Acquired Credit Card Expense												
2122997	0	0	0	0	CONF	20325	0	0	10029	0	0	0	0	0	0	false	161	0	0	0	0	0	0	2644	0	0	0	0	0	330	0	0	0	0					0	0	0	MERCHANT FEE & OTHER INCOME			GENERAL & ADMINISTRATIVE												
2123930					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2132594					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2132941					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2140348					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2142155					CONF					1274		0	0	0	0	false		0	0		123			931		532					0	0	0	0		0					546	351	EARNINGS FROM INVESTMENT IN 20 OWNED SUB		DEBT EXTINGUISHMENT EXPENSE	CORRESPONDENT EXPENSE	BUSINESS DEVELOPMENT						AOCI Adjustment under ASU 2016-01				
2163477	0	0	0	0	CONF	642	0	0	15157	0	0	0	0	0	0	false	0	0	0	0	0	0	0	2660	0	0	0	0	0	0	0	0	0	0					0	0	0	Tax Preparation Fees			Trust Fee Expense												
2164111					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2182786	0	0	0	0	CONF	779000	395000	0	403000	261000	149000	202000	0	-3000	0	false	0	0	0	0	0	0	0	0	0	-115000	0	207000	0	144000	0	0	0	0				0	0	0	0	Net gains or losses on loan and lending commitment portfolio	Fees on loans and lending commitments		Service charges	Transaction based	Market development	Cash capital contributions		FX translation and other adjustments							
2193616	0	0	0	0	CONF	0	12084	762	65077	17427	0	0	0	-444	0	false	0	0	0	0	-4280	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0		Other SBL income	Misc operating income	Raymond James Bank Deposit Program expense	Securities Based Lending Fees paid to affiliates				Foreign currency translation adjustment							
2209553				1442	CONF	637	145	217				0	0	-4	0	false		0	0		960			1269							0	0	0	0							1853	WARRANT INCOME	ASSET BASED LOAN FEES	Mastercard Commissions						Adjustment to ACLL							
2218443					CONF							0	0	-32	0	false		0	0												0	0	0	0																Allowance for unadvanced loan commitments							
2232757					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2233875					CONF							0	0	0	0	false		48	0												0	0	0	0																			TRUE UP TAXES				
2236821					CONF							-500	0	0	0	false		0	0												0	0	0	0														Return of capital from Patriot Bank to Patriot Bancorp									
2239288					CONF	1852	3060	4631	5161			0	0	0	0	true		0	0		-2121			6888		1515					0	0	0	0		0						Affiliated Wealth Management Fees	Affiliated Service Revenue	Operating & Capital Lease Income	Loan Expenses							Other Non-interest Income 1.m. Loan Commitment Fees $2,548;					
2253891	1473189	0	0	0	CONF	518432	0	0	3178765	0	0	0	0	-20421	0	false	0	0	0	0	0	0	0	0	0	1974164	0	0	0	0	0	0	0	0					0	0	0	SERVICE CHARGES AND CUSTOMER RELATED FEES			Shared Services Expense					Foreign Currency Translation Adj.	Allowance for loan losses attributable to credit card fees and f/c						
2262718					CONF	24			491	595		781	0	0	0	false		0	0					1729				297			0	0	0	0							321	Rebates/Insurance Revenue			Intercompany Management Fees	Subscriptions and Dues		Stock Compensation Expense									
2265456	0	0	0	0	CONF	9642	2757	0	45155	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	58477	0	0	0	0	0	0					0	0	0	Fees from unconsolidated affiliates	Sale of business unit		Fees paid to unconsolidated affiliates												
2297998					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2298995					CONF	2197			1680			2000	0	0	0	false		0	0					1513							0	0	0	0		0						Operating & Capital Lease Income			Loan Expenses			Capital Infusion from the Parent Holding Company									
2304636	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0					0	0	0																
2305969					CONF							0	0	0	0	false		0	0												0	0	0	0				-7																			
2316714					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2317672					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2325882	0	0	0	0	CONF	-238	0	0	8262	4223	-1009	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Intercompany service revenue			Inter-company fiduciary and other service fees	Interdepartmental expenses	Litigation Expense Refund										
2328137	807	0	174	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	358	0	0	1656	0	1306	213	180	386	166	0	0	0	0					0	0	172																
2328285					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2329200	7		18		CONF	57			42		116	1500	0	0	0	false	20	0	0		53	2	143	312	16	10	62		23	27	0	0	0	0							21	CDFI-BEA Awards			Market research		Software and support services	Capital injection from parent									
2332910					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2333140					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2337335					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2339599					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2339795					CONF	384			1060			3000	0	0	0	false		0	0					1405		231					0	0	0	0								Operating & Capital Lease Income			Loan Expenses			Capital Infusion from the Parent Holding Company									
2339900					CONF	703	659		6672	865		0	0	0	0	false		0	0					1744		1938					0	0	0	0								REFERRAL INCOME	SYNDICATION INCOME		MANAGEMENT FEE EXPENSE	CREDIT CARD EXPENSES											
2343167					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2344753					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2349459					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2353595					CONF							0	0	0	0	false		0	0												0	0	0	0		0																					
2354323					CONF	401			150			0	0	0	0	false		0	0					709		143					0	0	0	0								Mortgage Origination Fees			Loan Origination Expense												
2354387					CONF				313	519		0	0	0	0	false		0	0		133			1038			182				0	0	0	0											Servicing Income	Gain on SBA Loan											
2354985	0	0	0	0	CONF	12487	3898	4096	27487	10618	6712	0	0	0	0	false	0	0	0	0	10273	0	0	12107	0	0	0	12042	6321	0	0	0	0	0					0	0	0	Operating Lease Income	Mortgage Warehouse Transactional Fees	Loan Fees	Deposit Svc Fees	Operating Lease Depr and Amort	Loan Servicing Fees										
2356091					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2358769					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2362458	0	0	0	0	CONF	301	0	0	24547	0	0	0	0	-105	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0			0	0	0	Intercompany Allocations			Intercompany Allocations					Passage of time/ interest income							
2371816					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2372774	0	0	0	0	CONF	324	0	0	1044	689	0	0	0	0	0	false	0	0	0	0	615	0	0	0	0	2511	0	0	1524	711	0	0	0	0					0	0	0	Check Fees and Commissions			HOLDING COMPANY ALLOCATION EXPENSE	INTERNET BANKING EXPENSE											
2385514	322	332	229	612	CONF							0	0	0	0	false	565	0	0		980	209	580	804	360		297		1758	916	0	0	0	0		0							N/A					NONE	Other								
2390929	1589		150	76	CONF	398	79	18	232	352	261	0	0	0	0	false	153	0	0		587	56	43	1165	165	1015	320	1223	139	429	0	0	0	0					108	4	191	Other Income	ACH Origination Fees	Other Fee Income	Visa Fees	Contributions	Loan Collection Expenses										
2391588					CONF							4700	0	0	0	false		0	0												0	0	0	0														Capital Injection from holding company									
2396592					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2396604					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2398701					CONF							0	0	0	0	false		0	0												0	0	0	0														Return of capital									
2434113					CONF							0	0	0	0	false		0	0												0	0	0	0		0																					
2451240	247	0	215	299	CONF	1634	6435	6226	1375	850	424	0	0	0	0	false	0	0	0	0	0	0	0	594	0	0	295	182	0	0	0	0	0	0					0	0	0	Consulting Services	International Fees	Treasury Management Fees	FRB & Due from Account Charges	Software Maintenance	Analytics										
2465881					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2467670					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2471239					CONF							15000	0	0	0	false		0	0												0	0	0	0														Capital infusion from holding caompany									
2482824					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2483120					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2483438					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2489805	0	0	0	0	CONF	180000	30000	0	100000	73000	45000	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Affiliate Fees	NET GAIN/LOSS ON DERIVATIVES		MANAGEMENT FEES	LAL/TL DISTRIBUTION FEE	DEPOSIT SWEEP FEE										
2490285					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2497181					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2502656	0	0	0	0	CONF	0	0	0	74275	345715	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	566843	0	0	0	0	0	0	0	0					0	0	0				Management Fees	Credit Card Rewards Program											
2502825					CONF							0	0	0	0	false		0	0												0	0	0	0		0																	Operating Lease recon of establishments of asset and obligation accounts for office lease.				
2505424					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2505451					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2505460					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2508751					CONF	17296	-12418		3292	11141		10000	0	0	0	false		0	0					7855							0	0	0	0		0						Other Mortgage Banking Revenue	Change in FV of Financial Instruments under FV option		Software License Fees	Loan Expenses		Capital Infusion from the Parent Holding Company									
2512347	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	399	0	335	0	0	0	0	0	0	0	0					0	0	0																
2515320					CONF							370	0	0	0	false		0	0												0	0	0	0														Vesting of non-cash compensation	Capital Infusion								
2529176					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2531562					CONF							1800	0	0	0	false		0	0												0	0	0	0														Capital Investment in Bank Subsidiary									
2531991	0	0	0	0	CONF	0	0	0	1563	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Intercompany Allocations												
2533043	12		5	4	CONF				39			0	0	0	0	false		0	0			19	6	74	8	4	40	48		16	0	0	0	0					5	76	19				Security Guard	Armored Car/Courier											
2533119					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2536633					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2539960					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2562137					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2562164	173	0	220	137	CONF	44012	810	208	31564	913	0	21000	0	0	0	false	69	0	0	13	178	24	108	2992	108	1017	366	1088	657	230	0	0	0	0					74	0	137	Banking as a Service Fees	Loan Referral Fees	Mortgage Brokerage Fees	Banking as a Service Expenses	Excise Tax		Downstream Capital from Holding Company									
2567123	0	0	0	0	CONF	36692	0	0	14976	9056	0	1170835	0	0	0	false	0	0	0	0	0	0	0	3113	0	0	0	0	0	0	0	0	0	0					0	0	0	Intercompany revenue share			Intercompany management expense	Intercompany trust operations expense		Capital contribution									
2568063			312		CONF	398		184	1413	5378	683	0	0	0	0	false	122	0	0	3		1	760	1759	9	1424	75	813	1479	252	0	0	0	0					61		7	Mortgage Fee Income		Other Fees	Management Fee	Advisor Fees	Scorecard Expense										
2576134					CONF							0	0	0	0	false		0	0												0	0	0	0																			Adopted ASU 2016-01				
2577739					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2580243					CONF	210			226	356	198	0	0	0	0	false		0	0		239					134					0	0	0	0								Merchant Card Service Income			Amortization expense of purchased computer software	State tax based on value of shares outstanding (PA Shares Tax)	Merchant Card Service Expense										
2587916					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2594240					CONF							40848	0	0	0	false		0	0												0	0	0	0														Capital Injection									
2594419	266				CONF							925	0	0	0	false		0	0					178		117	0				0	0	0	0									0					Capital Infusion									
2596646					CONF							5000	0	0	0	false		0	0												0	0	0	0														CAPITAL INJECTION FROM HOLDING COMPANY									
2597223					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2597232					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2598396	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	229	0	119	0	0	0	0	0	0	0	0					0	0	0																
2600039					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2602828					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2605566	0	0	0	0	CONF	7321	0	0	807	984	263	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Fee income			Credit bureau	Outside services	Donations					RI-E 2 (cont'd): Servicing costs 874					
2607412					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2608754	750	1	253	156	CONF	1102			1987			15000	0	0	0	false	233	0	0	98	559	61	2184	4056	514	1831	420	120	399	397	0	0	0	0	316	0	-400	0	181	24	678	FEES FROM PAYROLL SERVICES	0	0	SOFTWARE	0	0	Infusion of Capital from Parent after Subordinated Note issuance	0	0	0	0	0	0	0	0	
2610784					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2614344					CONF							0	0	0	0	false		0	0												0	0	0	0														Capital Contribution from Holding Company									
2615190	19746	0	75	895	CONF	55660	11059	-5463	69350	9787	0	1442	0	0	0	false	1089	0	0	0	0	0	0	11846	1256	41167	1371	510	0	523	0	0	0	0					0	0	1284	Annual Fees	Fee Income Merchant	Other miscellaneous fees charged off	Servicing and Collections	Recovery Collection Fees		Stock appreciation rights									
2615220					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2618780	13478				CONF	8103	11311	2406	26218	17973		50000	0	0	0	true		0	0												0	0	0	0		0						Brokered loan fees	Syndication fees	Letter of credit fees	Software expense	Other professional services		Capital contribution from parent company				Other non-interest income 5.l: Swap fees 3,486					
2619714					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2621285					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2621940					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2624400					CONF	561			947			0	0	0	0	false		0	0					1012		150					0	0	0	0								Operating & Capital Lease Income			Loan Expenses												
2625724					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2631172	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	165	0	0	319	0	213	0	0	0	0	0	0	0	0					0	0	0																
2631846	0	0	0	0	CONF	5174	0	0	299	0	0	9000	0	0	0	false	0	0	0	0	0	0	0	663	0	0	0	0	0	0	0	0	0	0					0	0	0	Data Procesing Income			FRB Service Charges			Capital Contribution from Well Capitalized Parent									
2634191	6998				CONF				8112			0	0	0	0	true		0	0		1809			14916		13654					0	0	0	0		0									M&A Expense							Additional URLs (RC-M 8.b): www.foothillsbank.com,www.collegiatepeaksbank.com, www.fcbutah.com, www.heritagebanknevada.com, www.1stbmt.com, www.altabank.com
Additional trade names (RC-M 8.c): Citizens Community Bank, First Bank of Montana, Bank of the San Juans,First State Bank, North Cascades Bank, Foothills Bank, Collegiate Peaks Bank, First Community Bank Utah, Heritage Bank of Nevada, Altabank					
2634351					CONF							0	0	0	0	false		0	0												0	0	0	0																							
2641827					CONF							0	0	0	0	false		0	0												0	0	0	0																							
